from_id,AI,X,Y,CAL
"107530",1691.97789844016,525245,185652,3
"107531",1888.20168035878,525345,185652,3
"107532",1633.97136458103,525445,185652,3
"107533",1306.9541120304,525545,185652,2
"107534",1299.35980681127,525645,185652,2
"107535",731.537401575125,525745,185652,1
"107536",775.968467525066,525845,185652,1
"107537",796.382860049753,525945,185652,1
"107538",1057.2954363531,526045,185652,2
"107539",1139.76833799311,526145,185652,2
"107540",1456.95300999084,526245,185652,2
"107541",1908.91332822807,526345,185652,3
"107542",1937.65798338661,526445,185652,3
"107543",1908.02065432135,526545,185652,3
"107544",1606.85287196878,526645,185652,3
"107545",1086.55489816271,526745,185652,2
"107546",1292.66251280587,526845,185652,2
"107547",1068.81556216066,526945,185652,2
"107548",1198.12336879123,527045,185652,2
"107549",1215.93563773646,527145,185652,2
"107550",1209.83825071662,527245,185652,2
"107551",1243.50941254266,527345,185652,2
"107552",1243.31428237579,527445,185652,2
"107553",1467.57775129923,527545,185652,2
"107554",1445.15600584735,527645,185652,2
"107555",1474.54797491466,527745,185652,2
"107556",1038.21602606542,527845,185652,2
"107557",1052.70746141488,527945,185652,2
"107558",1057.14467026412,528045,185652,2
"107559",1178.86853165581,528145,185652,2
"107560",1252.49331834347,528245,185652,2
"107561",1234.95130571398,528345,185652,2
"107562",1331.1903606867,528445,185652,2
"107563",978.402576259711,528545,185652,1
"107564",1105.97674361825,528645,185652,2
"107565",1203.00886782037,528745,185652,2
"107566",1001.96118196519,528845,185652,2
"107567",1155.10562553763,528945,185652,2
"107568",2186.3024467148,529045,185652,4
"107569",1747.4547020082,529145,185652,3
"107570",1697.58554842948,529245,185652,3
"108089",999.152725387166,524945,185752,2
"108090",1010.07234257773,525045,185752,2
"108091",2532.00286394339,525145,185752,4
"108092",1046.45903951181,525245,185752,2
"108093",1452.04491683133,525345,185752,2
"108094",1007.14979464102,525445,185752,2
"108095",788.872736047949,525545,185752,1
"108096",737.6305678783,525645,185752,1
"108097",637.233244608542,525745,185752,1
"108098",729.116644600068,525845,185752,1
"108099",857.855843070354,525945,185752,1
"108100",885.531596154549,526045,185752,1
"108101",1012.52327022997,526145,185752,2
"108102",1139.45993956172,526245,185752,2
"108103",2033.15328653849,526345,185752,3
"108104",2030.91234788791,526445,185752,3
"108105",1455.83313176112,526545,185752,2
"108106",1090.95393024132,526645,185752,2
"108107",1091.61719474467,526745,185752,2
"108108",967.135657170022,526845,185752,1
"108109",1212.20686144867,526945,185752,2
"108110",899.624327720592,527045,185752,1
"108111",1233.36004976113,527145,185752,2
"108112",1247.1315421496,527245,185752,2
"108113",1236.36195034565,527345,185752,2
"108114",856.319893896346,527445,185752,1
"108115",800.912286068721,527545,185752,1
"108116",938.851969222728,527645,185752,1
"108117",1031.92282588407,527745,185752,2
"108118",933.136603705135,527845,185752,1
"108119",888.592944842318,527945,185752,1
"108120",871.635282424393,528045,185752,1
"108121",1147.58896208737,528145,185752,2
"108122",1324.82314122565,528245,185752,2
"108123",1316.56244854153,528345,185752,2
"108124",1439.09832979843,528445,185752,2
"108125",1493.33546536651,528545,185752,2
"108126",1757.74082701876,528645,185752,3
"108127",1135.41050360831,528745,185752,2
"108128",1150.87927052691,528845,185752,2
"108129",1117.93282115508,528945,185752,2
"108130",1658.62597455421,529045,185752,3
"108131",1632.01322660733,529145,185752,3
"108651",1044.21559606199,524945,185852,2
"108652",1024.55725932445,525045,185852,2
"108653",1185.49474852476,525145,185852,2
"108654",1061.64950224602,525245,185852,2
"108655",1005.01303048016,525345,185852,2
"108656",867.161351209239,525445,185852,1
"108657",801.841059752406,525545,185852,1
"108658",743.401454018092,525645,185852,1
"108659",649.261372808144,525745,185852,1
"108660",734.121919613967,525845,185852,1
"108661",746.479695902807,525945,185852,1
"108662",1012.59205465106,526045,185852,2
"108663",1016.88055770368,526145,185852,2
"108664",1534.15617979874,526245,185852,2
"108665",1552.75459839562,526345,185852,3
"108666",1934.84547115432,526445,185852,3
"108667",1545.83190255851,526545,185852,3
"108668",1039.44209372276,526645,185852,2
"108669",1073.55239259759,526745,185852,2
"108670",870.867268596348,526845,185852,1
"108671",977.319543243967,526945,185852,1
"108672",922.082782297771,527045,185852,1
"108673",1232.2075922255,527145,185852,2
"108674",857.506855106219,527245,185852,1
"108675",1238.59955320271,527345,185852,2
"108676",852.615677045998,527445,185852,1
"108677",813.898882877112,527545,185852,1
"108678",934.052783862837,527645,185852,1
"108679",930.682185971715,527745,185852,1
"108680",936.247015892253,527845,185852,1
"108681",861.230444277608,527945,185852,1
"108682",816.147466068692,528045,185852,1
"108683",955.050724268048,528145,185852,1
"108684",1142.4220550317,528245,185852,2
"108685",1340.66097398662,528345,185852,2
"108686",1454.01257852011,528445,185852,2
"108687",1661.09900607772,528545,185852,3
"108688",1368.61135794837,528645,185852,2
"108689",1041.2707350224,528745,185852,2
"108690",1132.95574184224,528845,185852,2
"108691",1606.65120616353,528945,185852,3
"108692",1756.63387645437,529045,185852,3
"108693",3234.17415708727,529145,185852,6
"109214",1057.72698308628,525045,185952,2
"109215",1037.63083866892,525145,185952,2
"109216",1027.05948183229,525245,185952,2
"109217",1040.73205145656,525345,185952,2
"109218",990.438361600476,525445,185952,2
"109219",833.803644792265,525545,185952,1
"109220",777.41285758922,525645,185952,1
"109221",664.797868643376,525745,185952,1
"109222",757.966080609387,525845,185952,1
"109223",694.356175236776,525945,185952,1
"109224",901.27937003412,526045,185952,1
"109225",1027.21335511516,526145,185952,2
"109226",1530.29281987211,526245,185952,2
"109227",1551.22575259665,526345,185952,3
"109228",1235.06393948845,526445,185952,2
"109229",1538.11337277004,526545,185952,2
"109230",1038.07342755954,526645,185952,2
"109231",1015.2831254311,526745,185952,2
"109232",872.521993847621,526845,185952,1
"109233",606.35627612157,526945,185952,1
"109234",855.708469608483,527045,185952,1
"109235",776.235522231171,527145,185952,1
"109236",854.792905777395,527245,185952,1
"109237",853.601789460923,527345,185952,1
"109238",789.529389263592,527445,185952,1
"109239",791.936476564187,527545,185952,1
"109240",864.620624168576,527645,185952,1
"109241",856.47572069669,527745,185952,1
"109242",750.770605700187,527845,185952,1
"109243",848.975149739831,527945,185952,1
"109244",1067.06397777105,528045,185952,2
"109245",1092.96535867562,528145,185952,2
"109246",1015.13008872744,528245,185952,2
"109247",1058.88698649715,528345,185952,2
"109248",1468.36209708793,528445,185952,2
"109249",1709.51164062147,528545,185952,3
"109250",1618.32325634123,528645,185952,3
"109251",1040.42827278961,528745,185952,2
"109252",1113.26463066025,528845,185952,2
"109253",1119.58781398573,528945,185952,2
"109254",1637.18110038832,529045,185952,3
"109777",1088.23104615382,525145,186052,2
"109778",1076.52707180171,525245,186052,2
"109779",1052.00887824507,525345,186052,2
"109780",792.91263353109,525445,186052,1
"109781",815.12030300831,525545,186052,1
"109782",777.053387685301,525645,186052,1
"109783",658.003395613933,525745,186052,1
"109784",754.977193797539,525845,186052,1
"109785",715.971762105172,525945,186052,1
"109786",590.388288307798,526045,186052,1
"109787",1030.00519878794,526145,186052,2
"109788",1035.47488878886,526245,186052,2
"109789",1249.74828316413,526345,186052,2
"109790",1047.41370700707,526445,186052,2
"109791",1040.85849634176,526545,186052,2
"109792",1026.7834633614,526645,186052,2
"109793",1003.6203946162,526745,186052,2
"109794",881.088183333161,526845,186052,1
"109795",736.564240563107,526945,186052,1
"109796",,527045,186052,0
"109797",733.312460976278,527145,186052,1
"109798",778.164344521059,527245,186052,1
"109799",599.225479009754,527345,186052,1
"109800",772.872165404476,527445,186052,1
"109801",782.921748594018,527545,186052,1
"109802",679.502008893688,527645,186052,1
"109803",725.280313296036,527745,186052,1
"109804",749.156829264063,527845,186052,1
"109805",1132.77612171206,527945,186052,2
"109806",1120.6245622576,528045,186052,2
"109807",1308.37159436539,528145,186052,2
"109808",1269.52393811049,528245,186052,2
"109809",1281.23150233859,528345,186052,2
"109810",2214.4137969711,528445,186052,4
"109811",1467.50291838726,528545,186052,2
"109812",1361.34844642168,528645,186052,2
"109813",1027.73588809974,528745,186052,2
"109814",1027.43625335143,528845,186052,2
"109815",1110.16269571026,528945,186052,2
"109816",1660.45029934922,529045,186052,3
"110339",1059.47903201366,525145,186152,2
"110340",1006.99906725646,525245,186152,2
"110341",907.796651383911,525345,186152,1
"110342",869.084633851365,525445,186152,1
"110343",,525545,186152,0
"110344",421.70897383551,525645,186152,1
"110345",657.674806511541,525745,186152,1
"110346",649.933876723881,525845,186152,1
"110347",699.008361055759,525945,186152,1
"110348",902.217801804124,526045,186152,1
"110349",922.2703705597,526145,186152,1
"110350",1053.61209928442,526245,186152,2
"110351",1088.30660951445,526345,186152,2
"110352",1049.42585504533,526445,186152,2
"110353",923.42875067615,526545,186152,1
"110354",897.180097236768,526645,186152,1
"110355",882.723249396666,526745,186152,1
"110356",709.329229770785,526845,186152,1
"110357",699.99882159127,526945,186152,1
"110358",655.708392507756,527045,186152,1
"110359",735.815939665421,527145,186152,1
"110360",734.987496539446,527245,186152,1
"110361",599.601752743128,527345,186152,1
"110362",646.340321889622,527445,186152,1
"110363",676.078401717185,527545,186152,1
"110364",721.666990745465,527645,186152,1
"110365",821.86148545855,527745,186152,1
"110366",988.04487534319,527845,186152,2
"110367",1152.15785437158,527945,186152,2
"110368",1150.65920640924,528045,186152,2
"110369",1291.6125891699,528145,186152,2
"110370",1310.07365995181,528245,186152,2
"110371",1341.41490440909,528345,186152,2
"110372",2151.6764668915,528445,186152,4
"110373",1227.46999256061,528545,186152,2
"110374",1215.99048900803,528645,186152,2
"110375",1020.44255781579,528745,186152,2
"110376",1018.21390233715,528845,186152,2
"110377",1116.39594786595,528945,186152,2
"110904",918.354293319737,525445,186252,1
"110905",737.395759761552,525545,186252,1
"110906",656.91745575419,525645,186252,1
"110907",652.623534806852,525745,186252,1
"110908",656.139243307246,525845,186252,1
"110909",654.649076598641,525945,186252,1
"110910",874.093057183328,526045,186252,1
"110911",947.263991645571,526145,186252,1
"110912",959.081751764682,526245,186252,1
"110913",1903.04666007721,526345,186252,3
"110914",925.478295142752,526445,186252,1
"110915",850.355094602685,526545,186252,1
"110916",708.00269819666,526645,186252,1
"110917",700.452382580829,526745,186252,1
"110918",676.630612366893,526845,186252,1
"110919",,526945,186252,0
"110920",,527045,186252,0
"110921",605.448096088693,527145,186252,1
"110922",,527245,186252,0
"110923",,527345,186252,0
"110924",,527445,186252,0
"110925",664.934273498474,527545,186252,1
"110926",765.962960000141,527645,186252,1
"110927",818.716265607169,527745,186252,1
"110928",822.417242486024,527845,186252,1
"110929",1153.48160986903,527945,186252,2
"110930",1161.57594944444,528045,186252,2
"110931",1163.07791962191,528145,186252,2
"110932",1430.15137092004,528245,186252,2
"110933",2784.43412633447,528345,186252,5
"110934",1440.56056368006,528445,186252,2
"110935",1226.50485533387,528545,186252,2
"110936",980.415058983777,528645,186252,1
"110937",1082.72792434414,528745,186252,2
"110938",1017.19624988835,528845,186252,2
"110939",1111.46044012843,528945,186252,2
"111467",852.981519506648,525545,186352,1
"111468",673.946117967908,525645,186352,1
"111469",655.482489620906,525745,186352,1
"111470",677.896101123576,525845,186352,1
"111471",715.163209526074,525945,186352,1
"111472",1180.65151517287,526045,186352,2
"111473",920.86543367356,526145,186352,1
"111474",1990.1009082066,526245,186352,3
"111475",1994.48875769647,526345,186352,3
"111476",859.301302510223,526445,186352,1
"111477",863.514640238923,526545,186352,1
"111478",756.032165168977,526645,186352,1
"111479",725.042074600717,526745,186352,1
"111480",622.028495756381,526845,186352,1
"111481",587.862180244338,526945,186352,1
"111482",,527045,186352,0
"111483",,527145,186352,0
"111484",,527245,186352,0
"111485",,527345,186352,0
"111486",,527445,186352,0
"111487",,527545,186352,0
"111488",658.295719750579,527645,186352,1
"111489",819.611997684633,527745,186352,1
"111490",986.354604092318,527845,186352,2
"111491",1155.62201686089,527945,186352,2
"111492",1161.21315993046,528045,186352,2
"111493",1411.96450370836,528145,186352,2
"111494",1447.82453504415,528245,186352,2
"111495",1534.44049973087,528345,186352,2
"111496",1433.32748785112,528445,186352,2
"111497",1525.545247496,528545,186352,2
"111498",1097.7469146133,528645,186352,2
"111499",1128.75552319733,528745,186352,2
"111500",856.19539705611,528845,186352,1
"111501",1549.69727851999,528945,186352,3
"112028",676.330532793794,525545,186452,1
"112029",645.645123868217,525645,186452,1
"112030",652.538766559111,525745,186452,1
"112031",685.414071719759,525845,186452,1
"112032",725.347977666185,525945,186452,1
"112033",1198.40892630611,526045,186452,2
"112034",1212.91138693,526145,186452,2
"112035",2015.71554942027,526245,186452,3
"112036",944.637303751515,526345,186452,1
"112037",1228.44420787239,526445,186452,2
"112038",764.456774013328,526545,186452,1
"112039",762.679034931618,526645,186452,1
"112040",725.105278880666,526745,186452,1
"112041",621.148311935758,526845,186452,1
"112042",582.770927464123,526945,186452,1
"112043",,527045,186452,0
"112044",,527145,186452,0
"112045",,527245,186452,0
"112046",,527345,186452,0
"112047",,527445,186452,0
"112048",,527545,186452,0
"112049",766.469651007128,527645,186452,1
"112050",817.832758350568,527745,186452,1
"112051",870.219766435164,527845,186452,1
"112052",1156.47824973182,527945,186452,2
"112053",989.873167300359,528045,186452,2
"112054",868.57966435452,528145,186452,1
"112055",1422.11875636818,528245,186452,2
"112056",1451.30390267754,528345,186452,2
"112057",1539.59023531506,528445,186452,2
"112058",1211.72356048335,528545,186452,2
"112059",1149.04954014548,528645,186452,2
"112060",1288.08372814917,528745,186452,2
"112061",1458.36883200104,528845,186452,2
"112062",1479.98638572425,528945,186452,2
"112589",657.108763086092,525645,186552,1
"112590",652.332587224145,525745,186552,1
"112591",689.301245843823,525845,186552,1
"112592",740.796270382166,525945,186552,1
"112593",1035.32668544894,526045,186552,2
"112594",1533.25570780747,526145,186552,2
"112595",1535.63663929045,526245,186552,2
"112596",1270.35620042509,526345,186552,2
"112597",1218.2802696516,526445,186552,2
"112598",737.898758737221,526545,186552,1
"112599",734.023367803822,526645,186552,1
"112600",724.700780161969,526745,186552,1
"112601",632.66504661204,526845,186552,1
"112602",620.50424271035,526945,186552,1
"112603",,527045,186552,0
"112604",,527145,186552,0
"112605",,527245,186552,0
"112606",,527345,186552,0
"112607",,527445,186552,0
"112608",,527545,186552,0
"112609",660.869331724573,527645,186552,1
"112610",768.947158899163,527745,186552,1
"112611",771.011467498107,527845,186552,1
"112612",870.027109927489,527945,186552,1
"112613",1158.88716705653,528045,186552,2
"112614",1164.8256841652,528145,186552,2
"112615",1164.71388151391,528245,186552,2
"112616",1143.70445546281,528345,186552,2
"112617",1245.11679482188,528445,186552,2
"112618",1177.64559387217,528545,186552,2
"112619",1204.19988129637,528645,186552,2
"112620",1317.31142238905,528745,186552,2
"112621",1284.83289811089,528845,186552,2
"112622",1539.86863282899,528945,186552,2
"113147",637.821306841586,525645,186652,1
"113148",662.629106563581,525745,186652,1
"113149",688.598528702056,525845,186652,1
"113150",737.273909966177,525945,186652,1
"113151",1042.9969877275,526045,186652,2
"113152",1036.04759590578,526145,186652,2
"113153",1563.03691945851,526245,186652,3
"113154",1237.72140149252,526345,186652,2
"113155",1147.34040160053,526445,186652,2
"113156",735.340411303824,526545,186652,1
"113157",721.667556928509,526645,186652,1
"113158",708.397905801108,526745,186652,1
"113159",710.995246416,526845,186652,1
"113160",620.105489199682,526945,186652,1
"113161",581.044039428565,527045,186652,1
"113162",585.997456519853,527145,186652,1
"113163",,527245,186652,0
"113164",,527345,186652,0
"113165",,527445,186652,0
"113166",,527545,186652,0
"113167",530.539946251042,527645,186652,1
"113168",530.453130437768,527745,186652,1
"113169",538.216983331317,527845,186652,1
"113170",822.772352932863,527945,186652,1
"113171",988.159795487263,528045,186652,2
"113172",1037.46399996514,528145,186652,2
"113173",994.890007357317,528245,186652,2
"113174",1018.49974750981,528345,186652,2
"113175",1019.89536950569,528445,186652,2
"113176",1229.96339952382,528545,186652,2
"113177",1377.99883772773,528645,186652,2
"113178",1861.05904549817,528745,186652,3
"113179",1304.11297311616,528845,186652,2
"113180",1513.53564155565,528945,186652,2
"113704",599.558232939709,525745,186752,1
"113705",691.297858079328,525845,186752,1
"113706",888.184310186831,525945,186752,1
"113707",912.05271325398,526045,186752,1
"113708",1048.04086377401,526145,186752,2
"113709",1092.98389818515,526245,186752,2
"113710",1325.65818285926,526345,186752,2
"113711",1374.3772560405,526445,186752,2
"113712",1328.12102110555,526545,186752,2
"113713",715.852837859198,526645,186752,1
"113714",713.130457982587,526745,186752,1
"113715",710.944259640466,526845,186752,1
"113716",719.416435582129,526945,186752,1
"113717",619.64302799195,527045,186752,1
"113718",581.909296286553,527145,186752,1
"113719",,527245,186752,0
"113720",,527345,186752,0
"113721",537.233110409019,527445,186752,1
"113722",534.971563380388,527545,186752,1
"113723",531.16986831365,527645,186752,1
"113724",821.309771123322,527745,186752,1
"113725",824.659888340983,527845,186752,1
"113726",774.349092509356,527945,186752,1
"113727",2072.75530536219,528045,186752,3
"113728",2105.78520641827,528145,186752,4
"113729",1017.41580743638,528245,186752,2
"113730",834.254707988552,528345,186752,1
"113731",954.347823839269,528445,186752,1
"113732",1221.53870908464,528545,186752,2
"113733",1363.76378517006,528645,186752,2
"113734",1363.90166995462,528745,186752,2
"113735",1351.09096329795,528845,186752,2
"113736",1990.71558401071,528945,186752,3
"114261",848.953949383125,525845,186852,1
"114262",910.753157084125,525945,186852,1
"114263",918.105774538879,526045,186852,1
"114264",915.571388798379,526145,186852,1
"114265",696.241014780312,526245,186852,1
"114266",1324.06302872412,526345,186852,2
"114267",1691.37149478398,526445,186852,3
"114268",727.025868114914,526545,186852,1
"114269",718.881255689361,526645,186852,1
"114270",715.636711250387,526745,186852,1
"114271",719.044996694957,526845,186852,1
"114272",621.23305805155,526945,186852,1
"114273",619.915730697442,527045,186852,1
"114274",585.629668065309,527145,186852,1
"114275",,527245,186852,0
"114276",,527345,186852,0
"114277",693.992673719955,527445,186852,1
"114278",531.756251581255,527545,186852,1
"114279",533.763583254912,527645,186852,1
"114280",824.176303353117,527745,186852,1
"114281",829.526365433027,527845,186852,1
"114282",824.615783834299,527945,186852,1
"114283",910.946628140675,528045,186852,1
"114284",997.899383285534,528145,186852,2
"114285",759.087879263885,528245,186852,1
"114286",760.583189471929,528345,186852,1
"114287",903.293574752422,528445,186852,1
"114288",948.783416522676,528545,186852,1
"114289",929.06134474446,528645,186852,1
"114290",915.629840420523,528745,186852,1
"114291",947.382837128932,528845,186852,1
"114819",1005.1845660437,526045,186952,2
"114820",914.114161319998,526145,186952,1
"114821",897.614699363469,526245,186952,1
"114822",909.145048524019,526345,186952,1
"114823",694.801179595263,526445,186952,1
"114824",727.759500664318,526545,186952,1
"114825",734.414311875911,526645,186952,1
"114826",730.148128828426,526745,186952,1
"114827",729.557997343552,526845,186952,1
"114828",616.363037638517,526945,186952,1
"114829",598.434331479552,527045,186952,1
"114830",,527145,186952,0
"114831",,527245,186952,0
"114832",693.552434418056,527345,186952,1
"114833",693.809570387109,527445,186952,1
"114834",681.342838748815,527545,186952,1
"114835",529.64733631968,527645,186952,1
"114836",821.52906926053,527745,186952,1
"114837",822.762028969949,527845,186952,1
"114838",935.242496717745,527945,186952,1
"114839",860.366938087962,528045,186952,1
"114840",762.947736074232,528145,186952,1
"114841",759.68308726688,528245,186952,1
"114842",756.096668504901,528345,186952,1
"114843",902.371086824236,528445,186952,1
"114844",936.139543685483,528545,186952,1
"114845",917.600233193506,528645,186952,1
"114846",957.849651810002,528745,186952,1
"114847",935.638981926823,528845,186952,1
"115374",1012.46950990397,526045,187052,2
"115375",901.532837870726,526145,187052,1
"115376",895.928660427596,526245,187052,1
"115377",695.878455856926,526345,187052,1
"115378",682.847408908043,526445,187052,1
"115379",721.142423636128,526545,187052,1
"115380",711.452337519966,526645,187052,1
"115381",733.374758142452,526745,187052,1
"115382",730.203851013265,526845,187052,1
"115383",731.419014712179,526945,187052,1
"115384",732.51299703587,527045,187052,1
"115385",693.4962296887,527145,187052,1
"115386",693.583999973308,527245,187052,1
"115387",694.591858688515,527345,187052,1
"115388",693.928200057461,527445,187052,1
"115389",677.450263612956,527545,187052,1
"115390",674.703710053367,527645,187052,1
"115391",663.093001795338,527745,187052,1
"115392",823.34192556573,527845,187052,1
"115393",931.814951978804,527945,187052,1
"115394",890.341201061857,528045,187052,1
"115395",829.370230423225,528145,187052,1
"115396",769.391010931432,528245,187052,1
"115397",763.018132050392,528345,187052,1
"115398",809.120957494992,528445,187052,1
"115399",928.967418805563,528545,187052,1
"115400",878.061876062866,528645,187052,1
"115401",882.602720304331,528745,187052,1
"115402",1098.95703929735,528845,187052,2
"115930",898.832679423323,526145,187152,1
"115931",683.26159076271,526245,187152,1
"115932",683.965646192404,526345,187152,1
"115933",679.199812509294,526445,187152,1
"115934",1413.67886215438,526545,187152,2
"115935",1400.40714123019,526645,187152,2
"115936",762.105928031542,526745,187152,1
"115937",733.040043757124,526845,187152,1
"115938",759.155816986099,526945,187152,1
"115939",734.157659187097,527045,187152,1
"115940",693.562522858992,527145,187152,1
"115941",693.191067138329,527245,187152,1
"115942",785.822774886891,527345,187152,1
"115943",785.037572622278,527445,187152,1
"115944",680.35961615489,527545,187152,1
"115945",674.340566189592,527645,187152,1
"115946",674.707306272948,527745,187152,1
"115947",779.923548256039,527845,187152,1
"115948",782.649437086555,527945,187152,1
"115949",856.868851079453,528045,187152,1
"115950",1111.39146957797,528145,187152,2
"115951",1182.64042801084,528245,187152,2
"115952",859.938578263537,528345,187152,1
"115953",972.891521484744,528445,187152,1
"115954",872.62010337244,528545,187152,1
"115955",872.366530743597,528645,187152,1
"115956",888.325688242237,528745,187152,1
"115957",766.333488294992,528845,187152,1
"116486",676.078034505815,526345,187252,1
"116487",676.738093565408,526445,187252,1
"116490",734.665276275808,526745,187252,1
"116491",735.336528419246,526845,187252,1
"116492",733.18231776621,526945,187252,1
"116493",732.150275348192,527045,187252,1
"116494",784.930620750621,527145,187252,1
"116495",786.617464562461,527245,187252,1
"116496",786.337829774192,527345,187252,1
"116497",1001.32936885686,527445,187252,2
"116498",1006.43965516328,527545,187252,2
"116499",680.288742559127,527645,187252,1
"116500",679.648549674923,527745,187252,1
"116501",780.075731036341,527845,187252,1
"116502",1208.09460059544,527945,187252,2
"116503",1201.44852178428,528045,187252,2
"116504",1088.8348586025,528145,187252,2
"116505",1172.25180082615,528245,187252,2
"116506",1152.62607115268,528345,187252,2
"116507",973.041618362072,528445,187252,1
"116508",851.891793709892,528545,187252,1
"116509",1648.97719738934,528645,187252,3
"116510",895.148575843993,528745,187252,1
"117044",1234.64793668796,526745,187352,2
"117045",1238.23281952682,526845,187352,2
"117046",734.328297084069,526945,187352,1
"117047",733.816760072535,527045,187352,1
"117048",693.801673159618,527145,187352,1
"117049",1090.59855253439,527245,187352,2
"117050",1082.68252959269,527345,187352,2
"117051",1003.46856712563,527445,187352,2
"117052",1001.54380461366,527545,187352,2
"117053",679.433528211838,527645,187352,1
"117054",678.242490366619,527745,187352,1
"117055",782.992805733591,527845,187352,1
"117056",1207.17460366559,527945,187352,2
"117057",1207.45157409563,528045,187352,2
"117058",1262.56604241008,528145,187352,2
"117059",1288.31639953137,528245,187352,2
"117060",1334.12391757822,528345,187352,2
"117061",1249.95050194766,528445,187352,2
"117062",1331.85553432722,528545,187352,2
"117600",1245.76090959588,526745,187452,2
"117601",1227.35014933937,526845,187452,2
"117602",1227.37102474479,526945,187452,2
"117603",733.386799026959,527045,187452,1
"117604",1091.24105387907,527145,187452,2
"117605",1087.11062887869,527245,187452,2
"117606",1082.39359530888,527345,187452,2
"117607",1034.71756111883,527445,187452,2
"117608",1371.08014373415,527545,187452,2
"117609",1272.11553135245,527645,187452,2
"117610",1269.54939529002,527745,187452,2
"117611",1272.6345274412,527845,187452,2
"117612",1280.64620904816,527945,187452,2
"117613",1268.90917673941,528045,187452,2
"117614",1280.18420670281,528145,187452,2
"117615",1350.57340168857,528245,187452,2
"118159",1226.13044298067,526945,187552,2
"118160",1088.33390150553,527045,187552,2
"118161",1492.10791101455,527145,187552,2
"118162",1513.15339188264,527245,187552,2
"118163",1535.54191199436,527345,187552,2
"118164",1374.13566019293,527445,187552,2
"118165",1318.33036852057,527545,187552,2
"118166",1376.64785914602,527645,187552,2
"83306",2027.68610024116,529945,181052,3
"83307",1458.89306747955,530045,181052,2
"83811",1760.74449906296,529945,181152,3
"83812",1238.59452232516,530045,181152,2
"83813",1281.10859108772,530145,181152,2
"83814",1624.75073901817,530245,181152,3
"84318",1885.59081057584,529845,181252,3
"84319",1872.14274981387,529945,181252,3
"84320",1317.34512539121,530045,181252,2
"84321",1239.90955893387,530145,181252,2
"84322",1090.15486541022,530245,181252,2
"84323",1236.67618891925,530345,181252,2
"84324",1230.14307524549,530445,181252,2
"84325",1231.92984119717,530545,181252,2
"84326",1345.92177456613,530645,181252,2
"84827",3490.86643136622,529845,181352,6
"84828",2061.37596192479,529945,181352,3
"84829",1335.8087994302,530045,181352,2
"84830",1259.12310034925,530145,181352,2
"84831",1331.53786476113,530245,181352,2
"84832",1253.94671631221,530345,181352,2
"84833",1410.67193383153,530445,181352,2
"84834",1424.86802314093,530545,181352,2
"84835",1355.3665084881,530645,181352,2
"84836",1351.3111076749,530745,181352,2
"84837",1017.24868334218,530845,181352,2
"84838",1062.11882059931,530945,181352,2
"84839",1059.17064703993,531045,181352,2
"85335",1875.44554274692,529745,181452,3
"85336",1933.66101921781,529845,181452,3
"85337",1887.54787936084,529945,181452,3
"85338",1385.87475850115,530045,181452,2
"85339",1386.09218594883,530145,181452,2
"85340",1356.0276636218,530245,181452,2
"85341",1376.8091051676,530345,181452,2
"85342",1428.24898735795,530445,181452,2
"85343",2286.42075379171,530545,181452,4
"85344",1666.56606559297,530645,181452,3
"85345",1341.63287156298,530745,181452,2
"85346",1037.71932530309,530845,181452,2
"85347",1058.19516102559,530945,181452,2
"85348",1063.16176864352,531045,181452,2
"85841",1187.3641197903,529545,181552,2
"85842",1306.02627987627,529645,181552,2
"85843",2015.39088011851,529745,181552,3
"85844",1691.15973053685,529845,181552,3
"85845",1420.46623135092,529945,181552,2
"85846",1258.19225128957,530045,181552,2
"85847",1275.64077855383,530145,181552,2
"85848",1601.2906292063,530245,181552,3
"85849",1410.74427007701,530345,181552,2
"85850",2133.19337779133,530445,181552,4
"85851",2860.79397034611,530545,181552,5
"85852",2949.20126819248,530645,181552,5
"85853",1622.96305420108,530745,181552,3
"85854",1262.91223532698,530845,181552,2
"85855",1397.72191675565,530945,181552,2
"86348",1309.68236828335,529445,181652,2
"86349",1371.70277254566,529545,181652,2
"86350",1452.17382004633,529645,181652,2
"86351",1435.13641719141,529745,181652,2
"86352",1310.26983648702,529845,181652,2
"86353",1191.27994746785,529945,181652,2
"86354",1002.70377777229,530045,181652,2
"86355",1030.24115628789,530145,181652,2
"86356",1194.65957057624,530245,181652,2
"86357",1447.51014999532,530345,181652,2
"86358",1520.26068540111,530445,181652,2
"86359",1668.74638806431,530545,181652,3
"86360",1645.95059779937,530645,181652,3
"86361",1336.29958863623,530745,181652,2
"86362",1385.39307238926,530845,181652,2
"86363",1376.35737140801,530945,181652,2
"86364",2045.84541500469,531045,181652,3
"86365",2063.19278818493,531145,181652,3
"86366",1437.2009761781,531245,181652,2
"86367",1207.79720500368,531345,181652,2
"86368",1403.7016087661,531445,181652,2
"86855",1407.40467045336,529345,181752,2
"86856",1432.79185641142,529445,181752,2
"86857",2538.1308558222,529545,181752,4
"86858",1414.46751917156,529645,181752,2
"86859",1337.99233685189,529745,181752,2
"86860",1035.73904218176,529845,181752,2
"86861",883.930627606536,529945,181752,1
"86862",890.271830490641,530045,181752,1
"86863",1162.96123587592,530145,181752,2
"86864",940.712959163398,530245,181752,1
"86865",1392.05729549672,530345,181752,2
"86866",1414.39331015862,530445,181752,2
